,dimA_dark_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_37490,12.611002423695561,12.011762919521834,0.07023504616390401,0.07931184592504187,cds-ABJ11272.1,PA14_37490,putative TonB-dependent receptor
gene-PA14_37510,5.48956881871861,4.814467493576907,0.18931656236435065,0.15806454071645043,cds-ABJ11271.1,PA14_37510,conserved hypothetical protein
gene-PA14_37520,2.8286288935757145,1.991171081451242,0.506485513863655,0.47652894905294596,cds-ABJ11270.1,PA14_37520,hypothetical protein
gene-PA14_37530,4.931227955144064,4.62922731465579,0.09117551962098563,0.07277256531524016,cds-ABJ11269.1,PA14_37530,putative hydrolase
gene-PA14_37550,3.0236612916472403,3.176534357562261,-0.07115706142623504,0.05688365304382318,cds-ABJ11268.1,PA14_37550,putative ring-hydroxylating dioxygenase small subunit
gene-PA14_37560,10.922936041892749,11.225813311096019,-0.039459269449647096,0.03608382096438347,cds-ABJ11267.1,asnB,asparagine synthetase%2C glutamine-hydrolysing
gene-PA14_37570,33.8219133997632,34.578029585293415,-0.03189737967401394,0.05636112396841669,cds-ABJ11266.1,PA14_37570,ring-hydroxylating dioxygenase%2C large terminal subunit
gene-PA14_37580,31.89287450440989,28.78066174513675,0.14813436470047994,0.48012070331690365,cds-ABJ11265.1,lrp,putative leucine-responsive regulatory protein
gene-PA14_37590,75.63274429358809,97.33853995609657,-0.36400016329577023,1.1932697040007059,cds-ABJ11264.1,kynB,kynurenine formamidase%2C KynB
gene-PA14_37610,237.75839003592364,248.30886690196166,-0.06263952769337376,0.36862559807083084,cds-ABJ11263.1,PA14_37610,putative kynureninase
gene-PA14_37630,45.0079446255007,44.00847550425399,0.0323982857868574,0.32359563449168355,cds-ABJ11262.1,PA14_37630,putative amino acid permease
gene-PA14_37640,2.504910934500536,2.738618903760617,-0.12868916300075625,0.4893096390127368,cds-ABJ11261.1,PA14_37640,conserved hypothetical protein
gene-PA14_37650,3.88067649169885,2.899619723120273,0.42044433558650346,0.7233155781184764,cds-ABJ11260.1,PA14_37650,conserved hypothetical protein
gene-PA14_37660,37.24118026205232,30.388622234760017,0.2933675201300914,0.9306688422855226,cds-ABJ11259.1,PA14_37660,LysR-type transcriptional regulator
gene-PA14_37670,9.38955979273826,10.324217311332504,-0.1369029724796018,0.49782137578638086,cds-ABJ11258.1,PA14_37670,hypothetical protein
gene-PA14_37680,55.3370831632601,49.553075033890764,0.1592720107871285,1.711394216246191,cds-ABJ11257.1,PA14_37680,conserved hypothetical protein
gene-PA14_37690,178.46557315123593,152.12169188717655,0.23041990729649423,1.0272624415708187,cds-ABJ11256.1,PA14_37690,putative sensory box protein
gene-PA14_37710,354.7839024406601,342.24176298112894,0.05192473242560587,0.23418213621067857,cds-ABJ11255.1,fusA2,translation elongation factor G
gene-PA14_37730,5.52071605818617,5.779143498283612,-0.06600027899696186,0.15170046892388334,cds-ABJ11254.1,PA14_37730,putative TonB dependent receptor
gene-PA14_37745,1953.6712805835425,2170.277339388009,-0.15169167235915396,0.6046222377138113,cds-ABJ15683.1,PA14_37745,probable carbamoyl transferase
gene-PA14_37760,507.5430422815343,503.40767632213243,0.011802959564431772,0.053360300445907234,cds-ABJ11253.1,PA14_37760,putative MFS transporter
gene-PA14_37770,214.04534083842455,201.4863437570616,0.08723437227650559,0.3035934134808983,cds-ABJ11252.1,PA14_37770,putative hydrolase
gene-PA14_37780,236.6724191093451,224.27576857221052,0.0776178336770243,0.34429804398325303,cds-ABJ11251.1,PA14_37780,conserved hypothetical protein
gene-PA14_37790,18.845096832700207,18.38994327306229,0.035272176670237236,0.1406373288577216,cds-ABJ11250.1,pcoA,copper resistance protein A precursor
gene-PA14_37810,13.322466544787579,12.738133002194436,0.06470736451177278,0.3387279431627791,cds-ABJ11249.1,pcoB,copper resistance protein B precursor
gene-PA14_37820,19.28066851384448,22.351689708518666,-0.21322881317391987,0.873053723960749,cds-ABJ11248.1,PA14_37820,conserved hypothetical protein
gene-PA14_37830,39.09522397217109,37.68779430631444,0.05289500840299452,0.02169164520008733,cds-ABJ11247.1,iscS,putative pyridoxal-phosphate dependent enzyme
gene-PA14_37840,4.546063693798144,4.876003262759678,-0.10108117217423672,0.45452696911007323,cds-ABJ11246.1,PA14_37840,putative ATP-binding component of ABC transporter
gene-PA14_37850,0.603374190250246,0.8969925424136691,-0.5720422174859864,1.7747331250900644,cds-ABJ11245.1,yejE,putative permease of ABC transporter
gene-PA14_37870,0.4760810209396595,0.5201261861692894,-0.12765429842959064,0.09739026970723265,cds-ABJ11244.1,PA14_37870,putative peptide ABC transporter%2C permease protein
gene-PA14_37880,1.3132253115779937,1.683519919781143,-0.35836608607005527,0.34140815408050723,cds-ABJ11243.1,PA14_37880,putative binding protein component of ABC transporter
gene-PA14_37900,2.6915827926320097,2.1884475271805868,0.2985468864647533,0.6340952988762178,cds-ABJ11242.1,PA14_37900,putative TonB-dependent receptor
gene-PA14_37910,21.19525160529616,24.072922338698458,-0.18367018811006428,1.047072088455045,cds-ABJ11241.1,PA14_37910,putative transcriptional regulator%2C LysR family
gene-PA14_37915,3.0159019085978565,3.0430137972537423,-0.01291136476662343,0.016680142811923215,cds-ABJ15682.1,PA14_37915,probable major facilitator superfamily (MFS) transporter
gene-PA14_37940,12.17965335772269,11.165938160622362,0.12536859150292193,0.4533994731112588,cds-ABJ11240.1,cynR,cyn operon transcriptional activator
gene-PA14_37950,4.0102473745481815,3.939068343090692,0.02583677838275774,0.05305000388665537,cds-ABJ11239.1,cynT,carbonate dehydratase
gene-PA14_37965,12.35110966729251,13.457393859948006,-0.12375837258504008,0.2704088511569965,cds-ABJ15651.1,cynS,cyanate lyase
gene-PA14_37980,1.7513017876073216,1.3946689744287626,0.328504763026035,0.2455901504524275,cds-ABJ11238.1,PA14_37980,putative Fe2+-dicitrate sensor%2C membrane component
gene-PA14_37990,1.1630220206286868,1.023410892022982,0.18449274977661412,0.23342216485452477,cds-ABJ11237.1,PA14_37990,putative sigma-70 factor%2C ECF subfamily
gene-PA14_38000,22.75604489796251,21.560219366325352,0.07787797207378261,0.1894085093924093,cds-ABJ11236.1,PA14_38000,conserved hypothetical protein
gene-PA14_38010,48.81409626729103,48.691210608720645,0.003636450693831238,0.008482653508863779,cds-ABJ11235.1,PA14_38010,conserved hypothetical protein
gene-PA14_38020,13.124939149519298,12.370066212415452,0.08545750480015561,0.1007754993077956,cds-ABJ11234.1,PA14_38020,putative ntibiotic biosynthesis monooxygenase
gene-PA14_38040,60.68860963263535,59.44299712609251,0.02991890991631705,0.0871653750527948,cds-ABJ11233.1,PA14_38040,putative transcriptional regulator%2C AraC family
gene-PA14_38050,5.6214938105985395,5.3028533943928995,0.08418467257405234,0.05801855300895782,cds-ABJ11232.1,PA14_38050,conserved hypothetical protein
gene-PA14_38060,28.05798889516775,31.986089218510127,-0.18903300066502604,0.6133555388034895,cds-ABJ11231.1,PA14_38060,conserved hypothetical protein
gene-PA14_38080,110.09012795185338,130.5148957725512,-0.24552936535416858,1.5963890361346729,cds-ABJ11230.1,PA14_38080,putative cysteine proteases
gene-PA14_38090,37.529713533459905,38.7798682696203,-0.04727462346098168,0.18404390249068733,cds-ABJ11229.1,PA14_38090,putative pseudouridylate synthase
gene-PA14_38110,244.25078306245723,274.20574029277725,-0.1668955850806325,0.7902179714071645,cds-ABJ11228.1,ygjU,putative transporter%2C sodium-dicarboxylate symporte
gene-PA14_38130,27.89638638679568,28.84558382755821,-0.04827220995484771,0.18069444332530216,cds-ABJ11227.1,ycjJ,putative lysine-specific permease
gene-PA14_38140,177.47763105509262,206.62513171199757,-0.21937853648014563,2.356532842681224,cds-ABJ11226.1,PA14_38140,putative glutamine synthetase
gene-PA14_38160,35.503473839673255,35.57424259102554,-0.0028728485550518455,0.004325362635741599,cds-ABJ11225.1,azlC,putative branched-chain amino acid transport protein AzlC
gene-PA14_38170,14.688696370261022,14.324187356082016,0.03625306518243331,0.07484343764601092,cds-ABJ11224.1,PA14_38170,putative membrane protein
gene-PA14_38180,23.86627451811236,21.833033094153432,0.12846080956968942,0.21110208293911448,cds-ABJ11223.1,PA14_38180,hypothetical protein
gene-PA14_38190,2.5869621556315234,2.7169817167300443,-0.0707458813103568,0.06920390136848505,cds-ABJ11222.1,PA14_38190,hypothetical protein
gene-PA14_38200,48.70477195592648,46.26232966244549,0.0742252102993917,0.21443488414684458,cds-ABJ11221.1,ilvG,putative phosphonopyruvate decarboxylase
gene-PA14_38210,6.11548331526691,9.420072901221607,-0.6232716200245646,0.5170764221064579,cds-ABJ11220.1,PA14_38210,putative methylase
gene-PA14_38220,12.58419412169126,22.671375380287575,-0.8492590340398782,0.8417295629837817,cds-ABJ11219.1,PA14_38220,putative siderophore-interacting protein
gene-PA14_38250,23.040385232317437,27.097924951526057,-0.23401753201676323,1.421278938503567,cds-ABJ11218.1,yjiR,putative transcriptional regulator%2C GntR
gene-PA14_38260,35.66748562724731,38.7730602088162,-0.12044508583326025,0.13596124496640574,cds-ABJ11217.1,PA14_38260,hypothetical protein
gene-PA14_38270,78.4772266029451,89.23114090622836,-0.1852732266458943,0.29855995191568174,cds-ABJ11216.1,PA14_38270,hypothetical protein
gene-PA14_38290,24.74098222932014,25.67579214509702,-0.053506007708293335,0.2200231702675177,cds-ABJ11215.1,PA14_38290,conserved hypothetical protein
gene-PA14_38300,7.278492130044344,8.200673545025518,-0.17210278360894973,0.3834303578355048,cds-ABJ11214.1,grp,putative glutamate uptake regulatory protein
gene-PA14_38310,2.751455345449031,2.7706624699559725,-0.010036049881050257,0.011478819181746341,cds-ABJ11213.1,PA14_38310,conserved hypothetical protein
gene-PA14_38320,72.53765098170656,58.47762373475081,0.31084533392940644,1.4269484731695656,cds-ABJ11212.1,yfeH,putative transporter%2C bile acid/Na+ symporter family
gene-PA14_38330,395.0976655973309,414.2344206013938,-0.06823811609681642,0.9118198307974962,cds-ABJ11211.1,gor,glutathione reductase
gene-PA14_38340,112.60025240257191,107.8497751494529,0.06218689207193853,0.1968291843023651,cds-ABJ11210.1,PA14_38340,putative ring-cleaving dioxygenase
gene-PA14_38350,271.50947540543035,297.9562441687164,-0.13409793386557564,0.34941811456022404,cds-ABJ11209.1,galU,UTP-glucose-1-phosphate uridylyltransferase
gene-PA14_38360,13.721834912869317,11.170610698707875,0.2967653301884708,0.2849925995501524,cds-ABJ11208.1,ugd,putative UDP-glucose 6-dehydrogenas
gene-PA14_38370,6.461896442948529,6.251279947914256,0.0478060114313467,0.0632950818263569,cds-ABJ11207.1,PA14_38370,conserved hypothetical protein
gene-PA14_38380,32.75770554457532,33.16506095682451,-0.01782986748195208,0.04615568706344925,cds-ABJ11206.1,amrR,putative transcriptional regulator
gene-PA14_38395,6.5358318970372045,7.493896677960119,-0.19734518071615803,0.1734216932996378,cds-ABJ15633.1,PA14_38395,Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein precursor
gene-PA14_38410,13.490514537085303,16.303292541849142,-0.2732179610395467,0.38840772882657165,cds-ABJ11205.1,amrB,RND multidrug efflux transporter
gene-PA14_38420,22.691316314650066,19.559009009776634,0.21430701582206052,0.4197648876336096,cds-ABJ11204.1,PA14_38420,conserved hypothetical protein
gene-PA14_38430,79.91581547860126,85.2925834963396,-0.09393925495364848,0.12269342111592405,cds-ABJ11203.1,gnyR,Regulatory gene of gnyRDBHAL cluster%2C GnyR
gene-PA14_38440,851.4070782903394,1001.5566636070007,-0.23432305512534385,0.8730438903348748,cds-ABJ11202.1,gnyD,Citronelloyl-CoA dehydrogenase%2C GnyD
gene-PA14_38460,637.0667084472125,714.2712039126618,-0.16502751182365402,0.7167944244663214,cds-ABJ11201.1,gnyB,acyl-CoA carboxyltransferase beta chain
gene-PA14_38470,277.0794556473457,317.9606221150977,-0.19854836047939475,1.120265449901808,cds-ABJ11200.1,gnyH,putative enoyl-CoA hydratase
gene-PA14_38480,1069.2028185557385,1172.8134418391749,-0.13343799773518716,0.8110924866513314,cds-ABJ11199.1,gnyA,alpha subunit of geranoyl-CoA carboxylase%2C GnyA
gene-PA14_38490,486.83529504069156,451.0909234433545,0.11001550807890272,0.6111848987405356,cds-ABJ11198.1,gnyL,3-hydroxy-gamma-carboxygeranoyl-CoA lyase%2C GnyL
gene-PA14_38500,104.40531887379855,95.22378158681788,0.13280138141658368,0.6056128227705813,cds-ABJ11197.1,PA14_38500,putative transcriptional regulator%2C IclR family
gene-PA14_38510,748.8731922238684,822.5107707263018,-0.13531312506192533,0.8867681342006122,cds-ABJ11196.1,hmgA,homogentisate 1%2C2-dioxygenase
gene-PA14_38530,745.8651275981496,810.2824311334947,-0.11951008352217071,0.6884421075287002,cds-ABJ11195.1,fahA,fumarylacetoacetase
gene-PA14_38550,400.47488966154816,411.83277665494114,-0.04034686816620362,0.1797621379232596,cds-ABJ11194.1,maiA,maleylacetoacetate isomerase
gene-PA14_38560,28.200939814918097,32.09890509279653,-0.18678083880929816,0.22387663297611282,cds-ABJ11193.1,pcaK,putative MFS transporter
gene-PA14_38570,45.20124324156871,55.0833833817474,-0.28525471704227706,1.0448461072288953,cds-ABJ11192.1,PA14_38570,putative sigma-54 dependent transcriptional regulator
gene-PA14_38580,62.862367859560834,64.92678152652947,-0.0466170791579748,0.23999350910386708,cds-ABJ11191.1,PA14_38580,putative H+/gluconate symporter
gene-PA14_38590,90.8485698194742,85.15265239416846,0.09341233331708072,0.1678540816561422,cds-ABJ11190.1,bdhA,3-hydroxybutyrate dehydrogenase
gene-PA14_38610,74.60720010160345,70.8164002007659,0.07523135673252083,0.3932775692120621,cds-ABJ11189.1,PA14_38610,putative short-chain fatty acid transporter
gene-PA14_38630,816.368636261846,858.1809376850997,-0.07206109842598224,0.3541036586689272,cds-ABJ11188.1,atoB,acetyl-CoA acetyltransferase
gene-PA14_38640,315.80659500131077,372.79091394332386,-0.23932539745095532,0.7652810312573539,cds-ABJ11187.1,scoB,putative CoA transferase%2C subunit B
gene-PA14_38660,385.3441612389165,471.5400250267484,-0.29123270222317726,1.2178426701953102,cds-ABJ11186.1,scoA,putative CoA transferase%2C subunit A
gene-PA14_38680,20.65778213398544,23.172314913085675,-0.1657167974089764,0.25810942524137925,cds-ABJ11185.1,PA14_38680,putative transcriptional regulator%2C LysR family
gene-PA14_38690,56.23059595631556,57.41740661184193,-0.030132831600839842,0.1021646222881536,cds-ABJ11184.1,acsA,putative AMP-(fatty) acid ligase
gene-PA14_38700,17.743421631561095,15.624255147208542,0.18349681985064117,0.8723721197190771,cds-ABJ11183.1,ppiC1,peptidyl-prolyl cis-trans isomerase C1
gene-PA14_38710,35.74215827344943,33.375471615451566,0.09883852750088405,0.45674819042187453,cds-ABJ11182.1,PA14_38710,conserved hypothetical protein
gene-PA14_38720,28.075282389610283,26.558793883847187,0.08011089983237031,0.33126383187432484,cds-ABJ11181.1,PA14_38720,conserved hypothetical protein
gene-PA14_38730,16.753289041090838,15.79750617361175,0.08474752146165439,0.12481079778596396,cds-ABJ11180.1,yhhS,putative MFS transporter
gene-PA14_38740,28.363925651781354,31.616465222894636,-0.15661885588556487,0.8525549970358987,cds-ABJ11179.1,PA14_38740,putative sensory box histidine kinase/response regulator
gene-PA14_38750,27.588877325508786,28.149571262642805,-0.029026197905245524,0.16121872470549672,cds-ABJ11178.1,PA14_38750,putative iron-containing alcohol dehydrogenase
gene-PA14_38770,44.49371902352528,41.78675526740193,0.0905559515758723,0.42279881573424627,cds-ABJ11177.1,PA14_38770,putative dipeptidyl aminopeptidase
gene-PA14_38780,51.9008955532863,52.11192312892547,-0.0058540640002640665,0.019167064018114785,cds-ABJ11176.1,pqqE,pyrroloquinoline quinone biosynthesis protein E
gene-PA14_38790,12.592436409761495,15.421283347857496,-0.2923653635358225,1.6890011005227574,cds-ABJ11175.1,pqqD,pyrroloquinoline quinone biosynthesis protein D
gene-PA14_38800,51.21867696324542,54.01060132583731,-0.07657262216662226,0.4964256501235179,cds-ABJ11174.1,pqqC,pyrroloquinoline quinone biosynthesis protein C
gene-PA14_38820,65.729210997088,73.50951132795971,-0.16139626139789495,0.6072624334967646,cds-ABJ11173.1,pqqB,pyrroloquinoline quinone biosynthesis protein B
gene-PA14_38825,22.567097172120494,22.062812137286098,0.03260416441812448,0.06724280815101602,cds-ABJ15699.1,pqqA,pyrroloquinoline quinone biosynthesis protein A
gene-PA14_38840,130.29483962930192,144.76460651393535,-0.15192897341602074,0.8035092581503048,cds-ABJ11172.1,exaC,NAD+ dependent acetaldehyde dehydrogenase
gene-PA14_38850,1.0282626626210483,0.9954486207811771,0.04679003206131702,0.04121022742317232,cds-ABJ11171.1,exaB,cytochrome c550 precursor
gene-PA14_38860,3.149595439039899,3.1672338592827707,-0.008056864683054148,0.010280291555991769,cds-ABJ11170.1,exaA,PQQ-linked alcohol dehydrogenase
gene-PA14_38880,0.8405442888071261,0.9289042191854545,-0.14420584338623074,0.10455885255053371,cds-ABJ11169.1,PA14_38880,conserved hypothetical protein
gene-PA14_38900,1.2200174070977712,1.3878541717701054,-0.18595410917889166,0.2252796620880836,cds-ABJ11168.1,exaE,putative wo-component response regulator
gene-PA14_38910,1.009695170101988,0.919549958722457,0.13491980110687213,0.10965346814193423,cds-ABJ11167.1,exaD,putative sensor kinase
gene-PA14_38920,0.7281184614218432,0.7054065591222543,0.045718134443945166,0.03234717513454703,cds-ABJ11166.1,PA14_38920,hypothetical protein
gene-PA14_38930,9.224514803275175,10.161434592822339,-0.1395591473575143,0.3169434463865791,cds-ABJ11165.1,glpR,putative glycerol regulatory protein
gene-PA14_38950,2.166649499758584,2.224300348976242,-0.037885805431463714,0.0342725255793773,cds-ABJ11164.1,PA14_38950,putative transmembrane protein
gene-PA14_38970,4.978742221124528,5.0191708430435105,-0.011667730684877864,0.016537522769235136,cds-ABJ11163.1,PA14_38970,putative sensor histidine kinase protein
gene-PA14_38990,2.9039222920450922,2.452040728331093,0.24401981334061124,0.526175362818059,cds-ABJ11162.1,PA14_38990,conserved hypothetical protein
gene-PA14_39000,1.2624982857248028,1.406064159493212,-0.15538088056422064,0.17407252802515985,cds-ABJ11161.1,PA14_39000,conserved hypothetical protein
gene-PA14_39010,37.07730174422297,43.92535229269111,-0.24451759356556632,0.7340426083601254,cds-ABJ11160.1,pqqF,pyrroloquinoline quinone biosynthesis protein F
