,dimA_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_29660,35.12129472667957,15.007746991055823,1.2266385269063327,2.458792227217125,cds-ABJ11885.1,PA14_29660,putative membraine protein
gene-PA14_29680,29.192073572189248,25.92967547280553,0.17097253166803514,0.8052490177755743,cds-ABJ11884.1,PA14_29680,hypothetical protein
gene-PA14_29690,37.218932280389176,33.294454384175566,0.16075476295517724,0.24997897485950435,cds-ABJ11883.1,PA14_29690,conserved hypothetical protein
gene-PA14_29710,199.4199953325509,187.3485649368773,0.09008514467958606,0.8020123158942141,cds-ABJ11882.1,PA14_29710,conserved hypothetical protein
gene-PA14_29720,77.622297311554,76.52170619753956,0.020602089667432388,0.15096967874374898,cds-ABJ11881.1,PA14_29720,putative lipoprotein
gene-PA14_29730,90.27081945636989,68.5597455123255,0.3968979411518167,1.3104106285133275,cds-ABJ11880.1,PA14_29730,putative two-component response regulator
gene-PA14_29740,107.2682269182972,75.65144015029622,0.5037833487046461,3.1897780487847904,cds-ABJ11879.1,PA14_29740,putative two-component sensor
gene-PA14_29750,8.27950849842694,4.9303827757162315,0.74784527340481,1.5834395848077056,cds-ABJ11878.1,PA14_29750,hypothetical protein
gene-PA14_29760,92.51145646216033,71.41525353139804,0.37339977859494655,2.4726898809392868,cds-ABJ11877.1,PA14_29760,putative chemotaxis transducer
gene-PA14_29770,25.97583689111912,36.27084408206131,-0.4816400626142393,2.2438207847083342,cds-ABJ11876.1,PA14_29770,putative permease
gene-PA14_29800,120.22874866681478,121.44022988497544,-0.014464517315122596,0.0783783356203599,cds-ABJ11875.1,PA14_29800,putative chemotaxis transducer
gene-PA14_29820,190.2712559252603,343.4349325538549,-0.8519791535129132,1.9545211228295767,cds-ABJ11874.1,PA14_29820,putative exported protein
gene-PA14_29830,28.505549231796238,23.015674822594473,0.3086260356318594,0.9779611837974056,cds-ABJ11873.1,PA14_29830,putative methyltransferase
gene-PA14_29850,327.8826448192962,292.94664907574065,0.1625415919724363,0.41875290610338367,cds-ABJ11872.1,nuoN,NADH dehydrogenase I chain N
gene-PA14_29860,415.2210154402789,373.26325799037005,0.15368595896885573,0.5563243743843183,cds-ABJ11871.1,nuoM,NADH dehydrogenase I chain M
gene-PA14_29880,448.50811211897644,404.71690505473407,0.14822096693085907,0.3612372192580355,cds-ABJ11870.1,nuoL,NADH dehydrogenase I chain L
gene-PA14_29890,90.37721768276936,79.25143483286969,0.189522084502059,1.1874955974131367,cds-ABJ11869.1,nuoK,NADH dehydrogenase I chain K
gene-PA14_29900,148.23177157267364,142.4543712921951,0.05735481099988471,0.3456123949417852,cds-ABJ11868.1,nuoJ,NADH dehydrogenase I chain J
gene-PA14_29920,189.7191186009429,171.07155770553152,0.14926515186157097,0.4851787191948441,cds-ABJ11867.1,nuoI,NADH Dehydrogenase I chain I
gene-PA14_29930,257.554326492261,250.6182388509403,0.03938536369108238,0.12771954908819094,cds-ABJ11866.1,nuoH,NADH dehydrogenase I chain H
gene-PA14_29940,761.7588343519728,673.1067306881785,0.17849904308924633,0.43016145495262526,cds-ABJ11865.1,nuoG,NADH dehydrogenase I chain G
gene-PA14_29970,365.53930427820507,342.0748325848665,0.09571457368111684,0.3045567304565343,cds-ABJ11864.1,nuoF,NADH dehydrogenase I chain F
gene-PA14_29980,145.30327148388037,135.39810582897738,0.10185962794740319,0.22970219747225953,cds-ABJ11863.1,nuoE,NADH dehydrogenase I chain E
gene-PA14_29990,618.8333959739381,577.4599008055383,0.099830286799177,0.3860742838845797,cds-ABJ11862.1,nuoD,NADH dehydrogenase I chain C%2CD
gene-PA14_30010,290.16894410533246,319.11150993166194,-0.13716752448498218,0.6506072873524318,cds-ABJ11861.1,nuoB,NADH dehydrogenase I chain B
gene-PA14_30020,67.76934217224117,70.25678809358602,-0.05200485412320721,0.19301082238906514,cds-ABJ11860.1,nuoA,NADH dehydrogenase I chain A
gene-PA14_30030,0.7097198375844734,0.583589104577238,0.2822959516891424,0.2565890063067821,cds-ABJ11859.1,PA14_30030,conserved hypothetical protein
gene-PA14_30040,10.690820438181424,3.7290202841304954,1.5195036037107563,2.6388865787980533,cds-ABJ11858.1,PA14_30040,putative phosphatase
gene-PA14_30050,543.8469677165003,384.43741945203584,0.5004519803999327,1.2570351377411844,cds-ABJ11857.1,aceA,putative isocitrate lyase
gene-PA14_30070,105.66974110660618,80.68391325616797,0.3892093451228249,1.8848021404153088,cds-ABJ11856.1,PA14_30070,putative secretion system protein
gene-PA14_30080,40.396292404064035,26.77604469687273,0.593279992978418,1.4131184024642887,cds-ABJ11855.1,PA14_30080,conserved hypothetical protein
gene-PA14_30090,106.50750906450234,90.53287396067704,0.2344414854150573,0.8722164207486409,cds-ABJ11854.1,PA14_30090,putative acyltransferase
gene-PA14_30100,183.02351269381754,134.54196753210843,0.4439727347571858,1.8579247459127923,cds-ABJ11853.1,PA14_30100,conserved hypothetical protein
gene-PA14_30110,130.9903653523998,157.0428763035763,-0.2616977965854942,0.7488742109305302,cds-ABJ11852.1,purB,adenylosuccinate lyase
gene-PA14_30130,13.673353438896235,8.358112737028994,0.7101178772786871,1.5445400443239692,cds-ABJ11851.1,PA14_30130,putative permease
gene-PA14_30140,38.02710169376417,36.180186607231185,0.0718281332559817,0.288740661318258,cds-ABJ11850.1,PA14_30140,conserved hypothetical protein
gene-PA14_30150,88.74651566754068,82.67960145850739,0.10215904153837638,0.49959584111444094,cds-ABJ11849.1,trmU,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
gene-PA14_30160,33.55135436040103,34.383851521161006,-0.03536015164252312,0.05388293953380377,cds-ABJ11848.1,mutT,putative NUDIX hydrolase
gene-PA14_30180,662.4186858641168,749.7468456628488,-0.17866017724125893,0.4400602526264878,cds-ABJ11847.1,idh,monomeric isocitrate dehydrogenase
gene-PA14_30190,4143.00130745055,4186.858873733388,-0.015192014430187039,0.10930191510639188,cds-ABJ11846.1,icd,isocitrate dehydrogenase
gene-PA14_30200,824.5122163783772,849.3407281312942,-0.04280256307609363,0.09625904056082853,cds-ABJ11845.1,cspD,cold-shock protein CspD
gene-PA14_30210,146.827002430578,138.26539876153336,0.08667714861198993,0.10152458215413834,cds-ABJ11844.1,clpS,ATP-dependent Clp protease adaptor protein clpS
gene-PA14_30230,1219.4992272127226,1137.035694640316,0.10101129870789377,0.3526523639394724,cds-ABJ11843.1,clpA,ATP-dependent clp protease%2C ATP-binding subunit ClpA
gene-PA14_30240,39.31625273906502,51.54771883942143,-0.3907827464752099,2.797965379641619,cds-ABJ11842.1,infA,translation initiation factor IF-1
gene-PA14_30260,29.704776040371073,19.9060295958074,0.5774893779451253,1.2080728689466136,cds-ABJ11841.1,ate1,putative arginyl-tRNA:protein arginylyltransferase
gene-PA14_30270,30.152449877867625,28.440447418822867,0.08433105935342766,0.15161437615856915,cds-ABJ11840.1,aat,leucyl/phenylalanyl-tRNA-protein transferase
gene-PA14_30280,189.8034397897998,208.53451611267482,-0.13578005515822048,0.6218882111384109,cds-ABJ11839.1,trxB1,thioredoxin reductase 1
gene-PA14_30290,325.7691604184186,289.39406862529876,0.1708146808975797,0.7268053575322723,cds-ABJ11838.1,ftsK,cell division/stress response protein
gene-PA14_30310,67.61781579455005,61.39409567801716,0.13930349406496256,0.6548083489038012,cds-ABJ11837.1,lolA,periplasmic chaperone protein
gene-PA14_30320,184.28349662470896,172.32141405586506,0.09682488265285796,0.2852148216382528,cds-ABJ11836.1,ycaJ,putative ATPase associated with chromosome architecture
gene-PA14_30330,227.19529951796233,215.87296603052332,0.07375040178531136,0.3217715926033422,cds-ABJ11835.1,serS,seryl-tRNA synthetase
gene-PA14_30340,221.64921759881156,213.66738041608224,0.052911594117539235,0.4850514617506557,cds-ABJ11834.1,cysG,siroheme synthase
gene-PA14_30350,23.300376127258343,18.71228262157916,0.31636766179134856,1.7573833396798137,cds-ABJ11833.1,yqjG,putative glutathione S-transferase
gene-PA14_30360,97.22727618542133,87.40013322703606,0.15372562329827627,1.855329969258532,cds-ABJ11832.1,PA14_30360,putative anthranilate phosphoribosyltransferase
gene-PA14_30370,23.195236710909175,19.606728462561083,0.24247971967575152,1.0508207291720733,cds-ABJ11831.1,PA14_30370,putative desulfoviridin gamma subunit
gene-PA14_30380,13.686238949379236,12.037321799844534,0.1852115762010028,0.2866540650932045,cds-ABJ11830.1,PA14_30380,putative DsrH family protein
gene-PA14_30390,14.948998407208983,13.364004424780385,0.16169644162212454,0.21918711196659327,cds-ABJ11829.1,PA14_30390,putative sulphur reductase protein
gene-PA14_30400,28.18542649605264,25.45452006763723,0.1470275245056472,0.6409593072162684,cds-ABJ11828.1,dsrE,putative sulfur reductase protein
gene-PA14_30410,304.77604686980334,286.93562742509476,0.08702240992326578,0.44738034005113014,cds-ABJ11827.1,yccA,putative 24K membrane protein
gene-PA14_30420,2.1313024123938162,1.4696499342062872,0.5362622547246871,0.7170839818360489,,,
gene-PA14_30430,85.64725160313132,76.82328039238718,0.1568633791592834,1.25307707589167,cds-ABJ11826.1,PA14_30430,thiosulfate sulfurtransferase
gene-PA14_30440,31.923244376057145,27.195278802563266,0.23125105157558537,2.2826773404491907,cds-ABJ11825.1,PA14_30440,putative enzyme
gene-PA14_30450,43.70561381854035,40.967818381129746,0.09332752815588145,0.41973445393939535,cds-ABJ11824.1,PA14_30450,putative transcriptional regulator%2C LysR family
gene-PA14_30460,8.103102386504878,7.1768708550015425,0.17511937134461406,0.8007489923369426,cds-ABJ11823.1,PA14_30460,putative flavin-dependent oxidoreductase
gene-PA14_30470,10.807073504677069,10.280832547482083,0.07201879129654912,0.26825232157816586,cds-ABJ11822.1,PA14_30470,putative periplasmic aliphatic sulfonate-binding protein
gene-PA14_30490,10.22407077982655,9.902430451843221,0.04611515264112416,0.13080504952052785,cds-ABJ11821.1,PA14_30490,putative lavin-dependent oxidoreductase
gene-PA14_30500,8.924655700040631,7.0127586366765255,0.3478143652409569,1.0884171213758673,cds-ABJ11820.1,PA14_30500,putative acyl-CoA dehydrogenase
gene-PA14_30520,4.666117936765452,3.928535596253677,0.2482310427846377,0.5710668632271316,cds-ABJ11819.1,PA14_30520,putative periplasmic aliphatic sulfonate-binding protein
gene-PA14_30540,2.950055324806224,2.0264319832269453,0.541799887184536,0.6354305321335203,cds-ABJ11818.1,PA14_30540,putative periplasmic aliphatic sulfonate-binding protein
gene-PA14_30550,8.105539530592408,8.352927571458489,-0.04337370033026861,0.05003916331530434,cds-ABJ11817.1,ssuA,putative periplasmic aliphatic sulfonate-binding protein
gene-PA14_30560,82.05406904589417,48.93809094357187,0.7456170351514873,1.4491878421517175,cds-ABJ11816.1,PA14_30560,hypothetical protein
gene-PA14_30570,599.728132706818,451.4095464632358,0.4098717194604195,1.9900145592686802,cds-ABJ11815.1,potF,putative periplasmic spermidine/putrescine-binding protein
gene-PA14_30580,128.88514583188373,121.64675816249532,0.08338812628998395,0.16607415296413341,cds-ABJ11814.1,PA14_30580,putative transcriptional regulator%2C LuxR family
gene-PA14_30590,7.9151992527710915,4.807552003608424,0.7193230088505952,1.7181737159247776,cds-ABJ11813.1,PA14_30590,putative outer membrane receptor protein
gene-PA14_30600,1.8362884068370304,1.7340389699079266,0.08265626728640348,0.11082709749077196,cds-ABJ11812.1,PA14_30600,putative permease
gene-PA14_30620,121.79564690190712,127.32939687078435,-0.06410296481000605,0.27129114540412963,cds-ABJ11811.1,PA14_30620,putative transcriptional regulator%2C AraC family
gene-PA14_30630,756.3342260430296,842.6887855609285,-0.15597601970402317,0.9783927841701954,cds-ABJ11810.1,pqsH,putative FAD-dependent monooxygenase
gene-PA14_30650,236.8245955464074,184.09460991508237,0.3633715309119127,1.1773683629151737,cds-ABJ11809.1,gacA,response regulator GacA
gene-PA14_30660,146.78703700934238,129.14530174514877,0.18472940519944167,0.5915723624576447,cds-ABJ11808.1,uvrC,excinuclease ABC subunit C
gene-PA14_30670,54.12233622702337,57.0155304644887,-0.07513083080348074,0.5662030410076108,cds-ABJ11807.1,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
gene-PA14_30680,1.4487990276530212,1.15087072865706,0.33213126179975516,0.23939664391640691,,,
gene-PA14_30690,33.70131229909662,23.932598898574494,0.493827669552559,0.7128515922379391,cds-ABJ11806.1,PA14_30690,hypothetical protein
gene-PA14_30700,147.87678037090294,122.93339438642711,0.26651866324252743,1.2559239999400844,cds-ABJ11805.1,PA14_30700,putative sensor/response regulator hybrid
gene-PA14_30710,196.65425484232605,229.15128454917058,-0.2206389702969098,2.216112960094016,cds-ABJ11804.1,PA14_30710,putative activator of osmoprotectant transporter
gene-PA14_30720,2.0693569753854923,2.1735941837991763,-0.07090001513477927,0.06656627321471756,,,
gene-PA14_30730,121.0272956278255,129.53802634351084,-0.09804320770330072,0.16590444679396218,cds-ABJ11803.1,PA14_30730,hypothetical protein
gene-PA14_30740,1.7480181198996185,2.05041040192574,-0.2301923601663781,0.3771506670303762,cds-ABJ11802.1,mdaB,putative NADPH specific quinone oxidoreductase
gene-PA14_30750,144.48542150500487,172.73763032627312,-0.2576584677902101,1.592815427103884,cds-ABJ11801.1,PA14_30750,putative tryptophan oxygenase
gene-PA14_30760,24.755409665480244,22.228889489067175,0.15530793693937453,0.8566602369192357,cds-ABJ11800.1,PA14_30760,putative acetyltransferase
gene-PA14_30770,24.92527092592751,20.08396798700776,0.31156483236478955,1.1212086236403602,cds-ABJ11799.1,PA14_30770,putative transcriptional regulator%2C AsnC family
gene-PA14_30790,17.0896645824729,13.924291374711638,0.2955201408653922,1.1528284713043089,cds-ABJ11798.1,PA14_30790,putative permease
gene-PA14_30800,78.0938366277587,76.48364529595978,0.030057405487876943,0.1269624350541577,cds-ABJ11797.1,PA14_30800,putative nitroreductase
gene-PA14_30810,5.959498101119798,7.391612635295199,-0.3106982403279105,0.9535302531900886,cds-ABJ11796.1,alkB1,alkane-1-monooxygenase
gene-PA14_30820,130.93266901293288,94.55986661865484,0.46952519637305284,1.7157999801444586,cds-ABJ11795.1,PA14_30820,putative methyl-accepting chemotaxis transducer
gene-PA14_30830,128.87568067782135,85.25698473370109,0.5960901000879265,1.8043302817877853,cds-ABJ11794.1,PA14_30830,putative two-component response regulator
gene-PA14_30840,191.99320374234173,163.26998662567536,0.23379563103268622,0.5348125156330812,cds-ABJ11793.1,PA14_30840,putative signal transduction histidine kinase
gene-PA14_30850,2.4786440769005584,2.2481016808355236,0.14084373221557142,0.30837475550521315,cds-ABJ11792.1,trbI,TrbI-like protein
gene-PA14_30860,2.43249466490812,2.772959863791412,-0.18898997269953266,0.6082795318939108,cds-ABJ11791.1,trbG,TrbG-like protein
gene-PA14_30870,0.8809416366050956,0.6726629207834899,0.3891618631237192,0.5564408631480464,cds-ABJ11790.1,trbF,TrbF-like protein
gene-PA14_30880,0.759540051680284,0.8162428165711878,-0.1038721282221805,0.1739305313821124,cds-ABJ11789.1,trbL,TrbG-like protein
gene-PA14_30890,0.2121246957925967,0.26432118214089745,-0.31737721701825156,0.17380927423314732,cds-ABJ11788.1,PA14_30890,hypothetical protein
gene-PA14_30900,2.03952229358894,1.761339019912526,0.21155846729366284,0.5319654866320586,cds-ABJ11787.1,trbJ,TrbJ-like protein
gene-PA14_30910,3.6366173181022314,3.542157608820921,0.03796869466020605,0.111532910242429,cds-ABJ11786.1,trbE,TrbE-like protein
gene-PA14_30930,0.5676486101579014,0.6719087513551671,-0.24326652548941705,1.1176283091372174,cds-ABJ11785.1,trbC,TrbC-like protein
gene-PA14_30940,0.9380304241483218,0.8959440342998538,0.06622597942204662,0.09321264717729312,cds-ABJ11784.1,trbB,putative conjugal transfer protein
gene-PA14_30950,0.08541439332829981,0.2330265191472052,-1.4479252253951094,0.9502639633082024,cds-ABJ11783.1,PA14_30950,conserved hypothetical protein
gene-PA14_30960,4.089851976695377,1.5643383344312296,1.3864951087701132,1.32004774612166,cds-ABJ11782.1,traG,TraG-like protein
gene-PA14_30970,40.18531321106756,40.68887167510397,-0.01796594694352549,0.12617189530826717,cds-ABJ11781.1,bphR,putative transcriptional regulator
gene-PA14_30980,93.29452143246276,104.67856169866018,-0.16610173517749058,1.134721313703308,cds-ABJ11780.1,PA14_30980,hypothetical protein
gene-PA14_30990,39.41922290112749,37.999322392101476,0.052925641025836065,0.1542638136038804,cds-ABJ11779.1,PA14_30990,hypothetical protein
gene-PA14_31000,37.60365096057761,34.26438626050693,0.1341628887333551,0.6913823568250242,cds-ABJ11778.1,PA14_31000,hypothetical protein
gene-PA14_31010,92.71274356675065,87.31395240636084,0.08655544348440475,0.24361590980969694,cds-ABJ11777.1,PA14_31010,putative cation efflux system protein
gene-PA14_31030,23.1412451452923,27.354443049073495,-0.24130867334865885,1.1790003960200472,cds-ABJ11776.1,PA14_31030,putative cation efflux system protein
gene-PA14_31040,22.582776938092493,22.55594853699966,0.0017149444299224812,0.0027566634795157655,cds-ABJ11775.1,PA14_31040,putative cation efflux system protein
gene-PA14_31050,74.22187495413168,63.34883534808723,0.22852634451145654,0.48900667557205696,cds-ABJ11774.1,PA14_31050,hypothetical protein
gene-PA14_31060,25.523821699749714,20.32822904848035,0.3283598007898586,1.2982945975241007,cds-ABJ11773.1,PA14_31060,hypothetical protein
gene-PA14_31070,2.0601642400660185,1.8089582736472585,0.18760006395290768,0.20397972950968535,cds-ABJ11772.1,PA14_31070,conserved hypothetical protein
gene-PA14_31080,0.2540512819488551,0.18422526795287109,0.46364520803566023,0.37742128348226617,cds-ABJ11771.1,PA14_31080,putative conjugal transfer protein
gene-PA14_31090,0.5334779429433764,0.35036070888865917,0.606585276094579,0.29962437195941494,cds-ABJ11770.1,PA14_31090,conserved hypothetical protein
